,subject,classname,img,imgpath,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
31,p016,c6,img_71864.jpg,imgs/train/c6/img_71864.jpg,0.00020338138,0.00022483933,2.1768163e-05,1.5278024e-06,0.000346965,2.2009957e-05,0.5217541,0.00036112647,0.47595835,0.0011059757
32,p041,c3,img_97170.jpg,imgs/train/c3/img_97170.jpg,0.3313619,0.0003380255,8.539027e-06,0.63027877,0.00058878167,0.013761005,5.485741e-05,0.0009034018,0.004626805,0.018077966
33,p056,c8,img_93848.jpg,imgs/train/c8/img_93848.jpg,5.8174737e-05,1.3697203e-05,0.018543663,2.5102488e-06,1.1694385e-05,0.0044177053,0.0046133907,0.015066517,0.9553919,0.0018808421
34,p050,c5,img_19071.jpg,imgs/train/c5/img_19071.jpg,0.20086925,0.0035367499,0.036408026,0.0036156492,0.0007331272,0.6776205,0.003311118,0.028147426,0.02945201,0.016306167
35,p016,c4,img_67218.jpg,imgs/train/c4/img_67218.jpg,0.04472541,5.0234695e-07,4.268943e-06,4.1269773e-06,0.79868275,0.000115389106,4.0923016e-05,1.9371984e-05,0.010349665,0.1460576
36,p050,c7,img_1010.jpg,imgs/train/c7/img_1010.jpg,0.63591665,0.005523014,0.013923591,0.025627678,0.0008017868,0.101867594,0.0001908291,0.09348215,0.021329267,0.101337515
37,p041,c8,img_41461.jpg,imgs/train/c8/img_41461.jpg,0.0004930013,6.82304e-07,0.004121495,2.792343e-07,0.0041067423,8.906686e-06,0.041696563,0.00072169624,0.9444233,0.004427305
38,p016,c3,img_14264.jpg,imgs/train/c3/img_14264.jpg,0.40997967,2.4038885e-05,4.4542926e-06,0.5580846,0.00022807348,0.006227677,1.5447154e-06,0.00020146176,0.0020157162,0.023232706
39,p041,c1,img_5135.jpg,imgs/train/c1/img_5135.jpg,0.10648979,0.74833596,0.00046852313,9.083514e-06,0.0019795909,4.381537e-05,0.0034772188,0.00021948882,0.008451999,0.13052452
40,p056,c7,img_96584.jpg,imgs/train/c7/img_96584.jpg,0.00021225309,2.5019652e-05,7.130732e-07,2.6255551e-05,7.76719e-06,3.8303033e-06,3.0068381e-06,0.99909353,0.00057467376,5.298014e-05
41,p016,c6,img_40127.jpg,imgs/train/c6/img_40127.jpg,0.000111043395,0.00013148466,2.2295515e-05,1.7623037e-06,0.00020104628,1.4017006e-05,0.5099622,0.00024282977,0.48872054,0.0005927781
42,p041,c6,img_16735.jpg,imgs/train/c6/img_16735.jpg,3.8127603e-06,0.00046183317,5.269852e-07,1.5280524e-05,6.6809475e-06,2.9711074e-07,0.99062437,6.886762e-06,0.008873906,6.441619e-06
43,p050,c1,img_38140.jpg,imgs/train/c1/img_38140.jpg,0.26222995,0.07498579,0.017232966,0.510548,0.0009884925,0.045467872,0.0016196758,0.072759844,0.008168794,0.0059985644
44,p056,c7,img_46492.jpg,imgs/train/c7/img_46492.jpg,0.00010031615,6.5863865e-06,7.3012666e-07,1.0505149e-05,3.8867092e-06,6.809876e-06,1.8365977e-06,0.9993231,0.00050822995,3.7919675e-05
45,p016,c8,img_86413.jpg,imgs/train/c8/img_86413.jpg,0.00061192614,4.4646225e-05,5.0476254e-05,4.598133e-05,1.8721883e-05,0.015026391,0.00012214118,0.7949304,0.18874454,0.000404733
46,p050,c8,img_96028.jpg,imgs/train/c8/img_96028.jpg,0.062317085,0.00038372178,0.00033466477,0.0033651995,0.00020483017,0.015111704,0.0015305898,0.0123060895,0.89310706,0.011339064
47,p041,c9,img_92869.jpg,imgs/train/c9/img_92869.jpg,0.22936617,1.370904e-06,1.8095356e-05,1.13956744e-07,0.00021097217,2.0434702e-05,1.6550631e-06,5.446513e-06,0.0009933326,0.7693825
48,p041,c6,img_2882.jpg,imgs/train/c6/img_2882.jpg,6.1671726e-06,0.0025739868,1.3379423e-06,3.6887115e-05,1.04745895e-05,5.1481476e-07,0.9923666,8.565113e-06,0.0049856817,9.8017435e-06
49,p050,c7,img_67613.jpg,imgs/train/c7/img_67613.jpg,0.17233948,0.0024014108,0.017183539,0.00913608,0.00084953173,0.09434529,0.0003613234,0.52914923,0.049792208,0.124441974
50,p041,c7,img_36540.jpg,imgs/train/c7/img_36540.jpg,0.000108653396,3.7882041e-06,0.0004515236,6.5916097e-06,3.9978055e-05,0.00030545713,0.00010458645,0.9836887,0.015166177,0.00012443791
51,p056,c8,img_82366.jpg,imgs/train/c8/img_82366.jpg,5.428525e-05,6.809451e-06,0.00019171089,1.7324128e-06,1.7671662e-06,0.0033519005,0.00058669265,0.17628618,0.8189758,0.0005430897
52,p016,c4,img_65472.jpg,imgs/train/c4/img_65472.jpg,0.01890005,3.1699759e-07,3.1633217e-06,1.9838008e-06,0.90363413,3.965971e-05,2.8860924e-05,5.0010767e-06,0.00532863,0.07205831
53,p041,c4,img_89950.jpg,imgs/train/c4/img_89950.jpg,0.9643039,0.001071671,1.1103511e-05,0.0006157176,0.004457348,0.00024013368,7.179145e-06,0.0005008345,0.0006113495,0.02818072
54,p050,c2,img_43107.jpg,imgs/train/c2/img_43107.jpg,0.21289742,0.00782494,0.3503953,0.013660382,0.041853737,0.13110453,0.051688343,0.07047974,0.09748454,0.02261097
55,p041,c9,img_63992.jpg,imgs/train/c9/img_63992.jpg,0.33955914,2.799107e-06,2.9716248e-05,2.1927524e-07,0.0010564246,2.0473797e-05,5.4293014e-06,7.917311e-06,0.001725009,0.65759283
56,p016,c7,img_87999.jpg,imgs/train/c7/img_87999.jpg,1.4443028e-06,8.335413e-07,1.0830469e-06,4.6856482e-07,3.8977365e-08,4.0169184e-06,1.1070734e-07,0.99995506,3.526193e-05,1.7123771e-06
57,p016,c6,img_61629.jpg,imgs/train/c6/img_61629.jpg,0.00039568552,0.00018247806,1.3364794e-05,5.2699197e-06,0.00017819573,1.1222292e-05,0.06654407,0.00070005516,0.9298513,0.0021184296
58,p016,c3,img_70732.jpg,imgs/train/c3/img_70732.jpg,0.40431365,5.7786394e-05,5.289265e-06,0.5370395,0.00061788963,0.015715746,8.06262e-06,0.0012283152,0.016333874,0.024679907
59,p016,c3,img_62421.jpg,imgs/train/c3/img_62421.jpg,0.0028462482,6.6104144e-06,7.361255e-08,0.99617684,1.24883445e-05,0.00033168637,1.9020245e-06,5.5071112e-05,0.0004645088,0.00010458596
60,p016,c6,img_44031.jpg,imgs/train/c6/img_44031.jpg,0.00011313185,6.379158e-06,0.00026141753,2.0557206e-07,0.0026902568,5.3323023e-05,0.272624,0.00029090597,0.72329307,0.0006673943
61,p041,c8,img_78417.jpg,imgs/train/c8/img_78417.jpg,0.0016293055,1.9623901e-06,0.070510566,1.4428872e-06,0.0060802745,4.986105e-05,0.026876202,0.00049396727,0.8804916,0.013864843
62,p050,c2,img_82282.jpg,imgs/train/c2/img_82282.jpg,0.13758303,0.015036914,0.51634043,0.0094316825,0.021939946,0.087571524,0.09581858,0.03700334,0.062200334,0.017074179
63,p056,c9,img_70817.jpg,imgs/train/c9/img_70817.jpg,0.69381684,8.8672416e-05,3.4970426e-06,1.9477518e-05,4.9102437e-06,0.0035759038,1.4207671e-06,3.4586334e-05,0.0010193264,0.30143535
64,p016,c7,img_7344.jpg,imgs/train/c7/img_7344.jpg,2.5598229e-06,1.370126e-06,2.4061828e-06,5.6537755e-07,6.5046976e-08,6.528201e-06,2.3137993e-07,0.9999167,6.593212e-05,3.6522445e-06
65,p050,c2,img_36399.jpg,imgs/train/c2/img_36399.jpg,0.16774148,0.014000352,0.36620793,0.008736467,0.03888038,0.11938541,0.11574257,0.06404888,0.08558635,0.019670231
66,p041,c7,img_10696.jpg,imgs/train/c7/img_10696.jpg,0.0016579329,0.0045521776,0.0035689787,3.881339e-06,0.00045112762,0.000594481,0.006574775,0.8694204,0.08647898,0.02669724
67,p041,c5,img_9111.jpg,imgs/train/c5/img_9111.jpg,0.001643446,1.991158e-07,2.3915327e-05,2.4888277e-06,2.7059898e-05,0.9900017,1.1917687e-05,0.0001386735,0.0014074337,0.006743162
68,p050,c2,img_94128.jpg,imgs/train/c2/img_94128.jpg,0.12387121,0.012276885,0.5989494,0.007871299,0.032297146,0.054660507,0.08145599,0.032096915,0.04482345,0.01169727
69,p041,c0,img_41494.jpg,imgs/train/c0/img_41494.jpg,0.048574287,0.00013857905,0.010851573,7.126625e-05,0.026104288,0.005294188,0.027166087,0.07190289,0.7637475,0.04614932
70,p016,c1,img_79566.jpg,imgs/train/c1/img_79566.jpg,0.00011078201,0.99903935,9.965383e-09,2.867444e-08,6.941521e-08,2.7603354e-08,5.3291715e-06,8.61171e-06,5.6402077e-05,0.0007794347
71,p016,c3,img_82071.jpg,imgs/train/c3/img_82071.jpg,0.007076197,3.2922093e-05,6.0048045e-08,0.9919281,4.3311047e-06,0.00024949032,5.725392e-07,0.00013851085,0.00021170093,0.00035805488
72,p041,c5,img_9369.jpg,imgs/train/c5/img_9369.jpg,1.03363855e-05,2.248767e-09,5.3213824e-07,2.8046063e-08,2.1796237e-07,0.99975973,5.2254745e-07,1.0008699e-06,4.8356513e-05,0.00017923223
73,p041,c1,img_98507.jpg,imgs/train/c1/img_98507.jpg,0.0019070846,0.99431497,1.7606659e-05,1.3092564e-06,0.00017905264,5.399787e-07,0.0003829439,2.3108407e-05,0.00040237507,0.0027709547
74,p056,c5,img_78695.jpg,imgs/train/c5/img_78695.jpg,0.00024871077,2.1018048e-05,3.878438e-06,5.471838e-06,1.5441124e-06,0.990608,3.5725436e-05,0.00014780184,0.006411785,0.002516137
75,p041,c7,img_100164.jpg,imgs/train/c7/img_100164.jpg,0.001971377,8.002619e-06,0.0029031984,4.015172e-06,0.0016077792,0.00028702314,0.0038881127,0.66767454,0.31668627,0.004969663
76,p016,c3,img_4287.jpg,imgs/train/c3/img_4287.jpg,0.6494681,6.490321e-05,2.1788877e-05,0.22734109,0.0010035897,0.019947177,1.3400077e-05,0.0026049141,0.031509098,0.06802601
77,p050,c5,img_88051.jpg,imgs/train/c5/img_88051.jpg,0.17083645,0.00020370324,0.0016269573,0.0013147298,8.382046e-05,0.80920684,5.59189e-05,0.000970606,0.0010924599,0.014608577
78,p056,c4,img_82202.jpg,imgs/train/c4/img_82202.jpg,0.00485193,1.4059815e-05,7.024084e-07,3.084489e-05,0.99036497,2.9326109e-06,7.237439e-05,1.2525747e-06,0.0015702586,0.0030906992
79,p050,c1,img_90351.jpg,imgs/train/c1/img_90351.jpg,0.2200161,0.3643628,0.0010738667,0.4041424,0.0007525572,0.00084753096,0.0003988356,0.0056726476,0.0006464385,0.0020867619
80,p016,c5,img_13044.jpg,imgs/train/c5/img_13044.jpg,0.10365837,4.5946467e-06,0.00014768027,0.00014485426,2.473699e-05,0.5404247,6.5032136e-06,0.030301642,0.036784366,0.2885026
81,p041,c8,img_29290.jpg,imgs/train/c8/img_29290.jpg,0.005238835,3.710202e-05,0.00014299773,5.373252e-05,9.390056e-05,0.0022843052,0.00034635115,0.18934992,0.801643,0.0008098723
82,p041,c8,img_67360.jpg,imgs/train/c8/img_67360.jpg,0.00014122951,6.0825096e-06,0.7346721,3.4627526e-06,5.470198e-05,0.00043236924,0.016626732,0.00012921,0.2465338,0.001400282
83,p056,c6,img_28842.jpg,imgs/train/c6/img_28842.jpg,4.282804e-05,0.0018808476,4.8785028e-06,2.449554e-06,1.2178678e-05,2.2510249e-06,0.7801297,3.1996287e-06,0.21780492,0.00011676561
84,p050,c8,img_96461.jpg,imgs/train/c8/img_96461.jpg,0.24870293,0.004196977,0.01594738,0.007818048,0.0030211073,0.1205002,0.0043434305,0.047629233,0.5234767,0.024363995
85,p050,c8,img_75142.jpg,imgs/train/c8/img_75142.jpg,0.11393748,0.00038688598,0.0006831435,0.005834914,0.00036065368,0.17711361,0.0010212343,0.023978021,0.66741276,0.009271363
86,p041,c7,img_32236.jpg,imgs/train/c7/img_32236.jpg,0.0018272918,2.0992054e-05,0.022955088,4.570358e-06,0.0017019666,0.0019558219,0.0051856283,0.43865594,0.5165117,0.011181074
87,p041,c7,img_3469.jpg,imgs/train/c7/img_3469.jpg,0.00020126504,6.3377042e-06,0.00010719506,8.163619e-06,3.1690637e-05,1.6843569e-05,3.11009e-05,0.9980604,0.0013524253,0.00018461158
88,p041,c6,img_58453.jpg,imgs/train/c6/img_58453.jpg,9.417225e-05,4.6769446e-06,7.07314e-05,1.9102542e-06,0.013878101,2.9909957e-06,0.93206054,3.8477643e-05,0.05374193,0.00010659162
89,p050,c3,img_70371.jpg,imgs/train/c3/img_70371.jpg,0.4298573,0.032908835,0.008010361,0.3922197,0.0013791911,0.09022596,0.0013414517,0.030792195,0.005756876,0.0075081023
90,p041,c1,img_18831.jpg,imgs/train/c1/img_18831.jpg,0.0037078229,0.9900988,8.512548e-06,2.8234575e-07,0.00016039086,1.148461e-06,0.0004354781,2.347254e-05,0.0003936429,0.0051703774
91,p016,c4,img_49492.jpg,imgs/train/c4/img_49492.jpg,0.023577452,4.9676964e-07,2.2894442e-06,3.2962685e-06,0.8598938,3.7209134e-05,3.8719874e-05,2.596571e-05,0.010165328,0.10625539
92,p050,c2,img_36399.jpg,imgs/train/c2/img_36399.jpg,0.16774148,0.014000352,0.36620793,0.008736467,0.03888038,0.11938541,0.11574257,0.06404888,0.08558635,0.019670231
93,p056,c9,img_81693.jpg,imgs/train/c9/img_81693.jpg,0.8270722,0.00233952,4.2404238e-07,0.00015631808,2.9228042e-05,5.1196617e-05,2.0690857e-06,0.00013558104,0.0005139303,0.16969942
94,p056,c7,img_30378.jpg,imgs/train/c7/img_30378.jpg,7.684716e-05,4.3031483e-05,2.989134e-06,4.2920088e-05,4.599884e-06,1.9402174e-05,7.71114e-06,0.99929726,0.00047217956,3.3059972e-05
95,p041,c3,img_72533.jpg,imgs/train/c3/img_72533.jpg,0.026367065,4.6762438e-05,8.0709987e-07,0.97144777,0.0001223152,0.00028983294,3.7949796e-06,4.3867327e-05,0.00024000354,0.0014376144
96,p016,c7,img_89930.jpg,imgs/train/c7/img_89930.jpg,1.3840747e-06,4.961286e-08,3.576537e-07,2.7475176e-08,1.742818e-08,1.8113733e-06,4.5958405e-08,0.999729,0.0002642333,3.251402e-06
97,p041,c2,img_57151.jpg,imgs/train/c2/img_57151.jpg,0.008892912,6.7806475e-05,0.8955622,9.659892e-06,0.010505594,0.0005232884,0.023826705,0.00041694497,0.047797646,0.012397304
98,p041,c9,img_88739.jpg,imgs/train/c9/img_88739.jpg,0.2928924,1.3049475e-06,1.207376e-05,5.9051878e-08,0.0011183813,2.0467629e-05,5.963377e-06,2.926909e-06,0.002025489,0.7039209
99,p050,c9,img_77642.jpg,imgs/train/c9/img_77642.jpg,0.46515524,0.0015208329,0.00022187788,0.023389822,0.00040413404,0.13330829,0.000118737946,0.023605257,0.28538045,0.0668953
100,p056,c6,img_50744.jpg,imgs/train/c6/img_50744.jpg,0.00014373517,0.00040082724,9.8410674e-05,6.184615e-05,0.0014716943,3.4857636e-05,0.6061906,1.2715778e-05,0.391399,0.00018628727
101,p016,c4,img_84202.jpg,imgs/train/c4/img_84202.jpg,0.042735126,1.0851528e-06,2.8080872e-06,4.169602e-06,0.82873636,5.232684e-05,5.5621953e-05,3.1670286e-05,0.014241176,0.11413952
102,p016,c2,img_27958.jpg,imgs/train/c2/img_27958.jpg,4.8460162e-05,3.1866518e-06,0.99875355,9.651254e-08,6.4846395e-06,1.2939931e-05,0.00011151669,2.6173255e-05,0.0005825983,0.00045494034
103,p041,c7,img_75299.jpg,imgs/train/c7/img_75299.jpg,0.00059996085,2.6425064e-06,0.0007474306,2.8570723e-06,0.00024010992,8.770421e-05,0.00015235468,0.9698747,0.026811128,0.001481199
104,p016,c6,img_92233.jpg,imgs/train/c6/img_92233.jpg,0.00027573403,0.00031351138,5.2400454e-05,2.6357939e-06,0.0005638221,2.842485e-05,0.639366,0.0002789577,0.35800475,0.0011139095
105,p056,c5,img_53117.jpg,imgs/train/c5/img_53117.jpg,0.0010904378,3.2752134e-05,1.5014165e-05,8.733573e-06,1.4599343e-06,0.9914342,1.7573237e-05,0.0004989472,0.0014220375,0.005479011
106,p041,c9,img_57660.jpg,imgs/train/c9/img_57660.jpg,0.23005177,2.586831e-06,1.4407341e-05,1.4323578e-07,0.00012642823,4.963645e-06,5.346726e-07,4.2190677e-06,0.00028835644,0.76950663
107,p050,c1,img_58169.jpg,imgs/train/c1/img_58169.jpg,0.17313844,0.07908449,0.020739093,0.4921116,0.00093766215,0.08788473,0.0029661246,0.12540658,0.012497621,0.0052336045
108,p016,c7,img_26087.jpg,imgs/train/c7/img_26087.jpg,8.486178e-07,2.7348338e-07,1.016527e-06,1.08213e-07,1.6950153e-08,1.7186288e-06,7.035191e-08,0.9998944,9.828511e-05,3.1390734e-06
109,p041,c9,img_39101.jpg,imgs/train/c9/img_39101.jpg,0.4939641,5.1820375e-06,4.851575e-06,2.9179267e-07,0.00037673424,4.2686876e-05,6.311489e-06,7.878245e-05,0.004848095,0.50067294
110,p041,c3,img_68776.jpg,imgs/train/c3/img_68776.jpg,0.010490327,1.7645018e-05,2.6713553e-07,0.988638,2.0330706e-05,0.00020289767,1.4113679e-06,2.6732083e-05,0.00012044056,0.00048206837
111,p056,c7,img_39761.jpg,imgs/train/c7/img_39761.jpg,1.8965255e-05,7.87071e-06,1.1537246e-06,1.1620368e-05,2.3067416e-06,5.6493923e-06,2.6223354e-06,0.99966335,0.0002736507,1.2808409e-05
112,p016,c4,img_43363.jpg,imgs/train/c4/img_43363.jpg,0.13568282,3.934958e-06,2.6207022e-06,2.7992575e-05,0.7530649,7.126856e-05,3.2283355e-05,7.689788e-05,0.015340703,0.09569667
113,p050,c4,img_28890.jpg,imgs/train/c4/img_28890.jpg,0.4583963,0.01372986,0.19818404,0.018546658,0.0088842185,0.10117284,0.006545697,0.08503199,0.075378045,0.034130406
114,p056,c6,img_100565.jpg,imgs/train/c6/img_100565.jpg,0.00066047296,0.0009155183,7.375999e-05,6.503361e-06,0.000644741,1.1290124e-05,0.70796573,6.868493e-06,0.28917715,0.00053796684
115,p041,c8,img_41461.jpg,imgs/train/c8/img_41461.jpg,0.0004930013,6.82304e-07,0.004121495,2.792343e-07,0.0041067423,8.906686e-06,0.041696563,0.00072169624,0.9444233,0.004427305
116,p056,c5,img_100469.jpg,imgs/train/c5/img_100469.jpg,0.19303584,0.00015767569,2.7289084e-06,9.813761e-05,5.300846e-05,0.25599313,2.4747187e-05,0.00021557878,0.021030653,0.52938855
117,p016,c2,img_95299.jpg,imgs/train/c2/img_95299.jpg,5.0419265e-05,5.2558626e-06,0.99873585,1.06786395e-07,9.219312e-06,1.1088494e-05,0.00022493723,2.3292729e-05,0.0005409531,0.0003987448
118,p016,c3,img_23667.jpg,imgs/train/c3/img_23667.jpg,0.117350854,3.6186164e-05,5.396936e-06,0.80455744,0.0031913794,0.0132566,0.00013314272,0.0015599518,0.05400489,0.0059042303
119,p016,c6,img_99459.jpg,imgs/train/c6/img_99459.jpg,0.00017241135,0.00011000756,6.5321346e-06,9.945285e-07,6.092874e-05,4.7752897e-06,0.0663299,9.449336e-05,0.9320947,0.0011252989
120,p016,c5,img_62344.jpg,imgs/train/c5/img_62344.jpg,0.007698037,2.5676607e-07,2.7498767e-05,4.988159e-06,3.0063848e-06,0.89340115,1.4326876e-06,0.004366102,0.012515135,0.081982434
121,p041,c1,img_70921.jpg,imgs/train/c1/img_70921.jpg,0.0041114655,0.9797935,0.000115413524,6.7292575e-07,0.0005182504,4.4455305e-06,0.0041583083,2.1882232e-05,0.0016333347,0.0096427165
122,p050,c1,img_9915.jpg,imgs/train/c1/img_9915.jpg,0.20969169,0.082242586,0.027467225,0.40584806,0.0011912631,0.10590775,0.0034650415,0.14139837,0.016418148,0.0063699093
123,p041,c0,img_91925.jpg,imgs/train/c0/img_91925.jpg,0.010577648,0.00011316974,0.036961365,4.08449e-05,0.015714671,0.006833971,0.023254188,0.12315566,0.7659647,0.017383808
124,p016,c3,img_48360.jpg,imgs/train/c3/img_48360.jpg,0.2969422,1.8944274e-05,3.7619397e-05,0.012213487,0.00023094527,0.002511149,2.3666762e-06,0.0022165081,0.018052744,0.6677741
125,p016,c7,img_56724.jpg,imgs/train/c7/img_56724.jpg,1.2608415e-05,4.595881e-06,5.2703294e-06,3.277838e-06,2.9365947e-07,2.0656738e-05,6.0397457e-07,0.99970716,0.00023736779,8.123217e-06
126,p041,c5,img_66897.jpg,imgs/train/c5/img_66897.jpg,0.007243674,1.6097134e-07,6.4298336e-05,2.788122e-06,5.269618e-05,0.878607,1.0670885e-05,2.440657e-05,0.0015327429,0.11246158
127,p016,c0,img_22702.jpg,imgs/train/c0/img_22702.jpg,0.7860306,3.7005495e-06,1.9289334e-06,1.0875918e-05,2.3914165e-05,0.000271033,4.7861704e-07,0.001955844,0.014224164,0.1974775
128,p056,c0,img_28167.jpg,imgs/train/c0/img_28167.jpg,0.9502214,5.2315103e-05,3.9709568e-07,0.00014189036,1.7013692e-06,0.0007178015,8.9236255e-07,9.190128e-05,0.0006998255,0.048071895
